population,foreign_born,median_income,year,state_fips,county_fips,black_afam,unemp_rate,snap_benefits,health_insurance_rate,vacant_housing_rate,rental_vacancy_rate,renter_occupied_rate,median_home_price,median_rent,disaster_number,state,declaration_date,incident_type,disaster_name,incident_begin_date,incident_end_date,total_approved_ihp,total_approved_ha,total_approved_ona,total_obligated_pa,total_obligated_c2g,total_obligated_hmgp,aid_requested,aid_obligated,total_approved,total_obligated,aid_per_capita
401438,5.601612204126166,31628.0,2017,45,019,26.8,2.1,6.9,87.7,15.6,9.1,40.1,330300,1139,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,0.0,0.0,79401725.02,348411786.54999995,0.0
401438,5.601612204126166,31628.0,2017,45,019,26.8,2.1,6.9,87.7,15.6,9.1,40.1,330300,1139,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,104054720.13,104054720.13,79401725.02,348411786.54999995,259.20495849919536
401438,5.601612204126166,31628.0,2017,45,019,26.8,2.1,6.9,87.7,15.6,9.1,40.1,330300,1139,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,32425000.0,32425000.0,79401725.02,348411786.54999995,80.77212421345264
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,3814.3499999999985,3814.3499999999985,0.0,0.0,0.024379697806412016
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,5304428.57,5304428.57,0.0,0.0,33.9036442833768
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,3814.3499999999985,3814.3499999999985,0.0,0.0,0.024379697806412016
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,5304428.57,5304428.57,0.0,0.0,33.9036442833768
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,3814.3499999999985,3814.3499999999985,79401725.02,348411786.54999995,0.024379697806412016
156456,4.061844863731656,32916.0,2017,45,035,26.5,2.7,11.0,90.1,8.0,2.9,28.6,203900,1059,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,5304428.57,5304428.57,79401725.02,348411786.54999995,33.9036442833768
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,160794.76,160794.76,0.0,0.0,1.1604200164542529
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,4536336.07,4536336.07,0.0,0.0,32.73772837492603
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,160794.76,160794.76,0.0,0.0,1.1604200164542529
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,4536336.07,4536336.07,0.0,0.0,32.73772837492603
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,160794.76,160794.76,79401725.02,348411786.54999995,1.1604200164542529
138566,2.6204119336633807,22981.0,2017,45,041,42.7,4.4,19.7,90.3,14.2,8.0,34.8,129700,734,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,4536336.07,4536336.07,79401725.02,348411786.54999995,32.73772837492603
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,5162.0,SC,2016-11-12T16:00:00.000Z,Fire,PINNACLE MOUNTAIN FIRE,2016-11-12T11:00:01.000Z,2016-12-20T23:59:00.000Z,0.0,0.0,0.0,3336432.89,0.0,227103.75,0.0,0.0,0.0,0.0,0.0
506837,8.155876544135491,29101.0,2017,45,045,17.1,2.5,9.6,89.4,8.4,6.7,32.7,182300,847,5162.0,SC,2016-11-12T16:00:00.000Z,Fire,PINNACLE MOUNTAIN FIRE,2016-11-12T11:00:01.000Z,2016-12-20T23:59:00.000Z,0.0,0.0,0.0,3336432.89,0.0,227103.75,0.0,0.0,0.0,0.0,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1811680.0,1811680.0,0.0,0.0,5.436105476673428
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,646779.6600000001,646779.6600000001,0.0,0.0,1.9407193609947555
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,27575.23,27575.23,0.0,0.0,0.08274190741385311
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,550114.0,550114.0,0.0,0.0,1.650665530443967
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1811680.0,1811680.0,0.0,0.0,5.436105476673428
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,646779.6600000001,646779.6600000001,0.0,0.0,1.9407193609947555
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,27575.23,27575.23,0.0,0.0,0.08274190741385311
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,550114.0,550114.0,0.0,0.0,1.650665530443967
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,1811680.0,1811680.0,79401725.02,348411786.54999995,5.436105476673428
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,0.0,0.0,79401725.02,348411786.54999995,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,0.0,0.0,79401725.02,348411786.54999995,0.0
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,646779.6600000001,646779.6600000001,79401725.02,348411786.54999995,1.9407193609947555
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,27575.23,27575.23,79401725.02,348411786.54999995,0.08274190741385311
333268,6.321639041252085,23915.0,2017,45,051,13.4,3.7,10.9,85.3,37.5,30.3,29.3,176400,922,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,550114.0,550114.0,79401725.02,348411786.54999995,1.650665530443967
66848,2.0404499760651027,19775.0,2017,45,059,24.3,3.9,15.0,87.1,19.5,9.5,25.2,87000,756,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1879.0,0.0,0.0,0.02810854475825754
66848,2.0404499760651027,19775.0,2017,45,059,24.3,3.9,15.0,87.1,19.5,9.5,25.2,87000,756,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1879.0,0.0,0.0,0.02810854475825754
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,57241.130000000005,57241.130000000005,0.0,0.0,0.19694720652899445
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,653802.7,653802.7,0.0,0.0,2.24951211456018
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,57241.130000000005,57241.130000000005,0.0,0.0,0.19694720652899445
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290642,5.29173347279471,30755.0,2017,45,063,15.3,3.4,10.7,89.8,11.4,5.9,26.1,159500,890,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,653802.7,653802.7,0.0,0.0,2.24951211456018
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,30274.71,30274.71,0.0,0.0,0.39180419308916786
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,15134.03,15134.03,0.0,0.0,0.1958590656140805
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,297808.15,297808.15,0.0,0.0,3.854123851430051
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,18100539.15,18100539.15,0.0,0.0,234.2505390190242
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,30274.71,30274.71,0.0,0.0,0.39180419308916786
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,15134.03,15134.03,0.0,0.0,0.1958590656140805
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,297808.15,297808.15,0.0,0.0,3.854123851430051
77270,3.2172900220007765,25732.0,2017,45,073,7.1,3.3,10.4,88.0,20.2,17.4,28.3,160800,728,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,18100539.15,18100539.15,0.0,0.0,234.2505390190242
87476,1.8988065297910286,21123.0,2017,45,075,61.9,5.3,16.7,86.8,25.4,7.8,30.9,92800,680,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,10474.07,10474.07,0.0,0.0,0.11973649915405368
87476,1.8988065297910286,21123.0,2017,45,075,61.9,5.3,16.7,86.8,25.4,7.8,30.9,92800,680,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,10474.07,10474.07,0.0,0.0,0.11973649915405368
87476,1.8988065297910286,21123.0,2017,45,075,61.9,5.3,16.7,86.8,25.4,7.8,30.9,92800,680,4286.0,SC,2016-10-11T14:30:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:01.000Z,2016-10-30T00:00:00.000Z,39700862.51,32647472.31,7053390.2,246757916.47,73749820.81,27904049.27,10474.07,10474.07,79401725.02,348411786.54999995,0.11973649915405368
123479,2.571287425392172,22756.0,2017,45,077,7.1,3.0,8.9,90.9,12.0,4.6,32.7,154800,715,3378.0,SC,2016-10-06T18:00:00.000Z,Hurricane,HURRICANE MATTHEW,2016-10-04T12:00:00.000Z,2016-10-30T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,0.0,0.0,12.147814608151993
123479,2.571287425392172,22756.0,2017,45,077,7.1,3.0,8.9,90.9,12.0,4.6,32.7,154800,715,3386.0,SC,2017-09-07T15:00:00.000Z,Hurricane,HURRICANE IRMA,2017-09-06T09:00:00.000Z,2017-09-13T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,0.0,0.0,12.147814608151993
123479,2.571287425392172,22756.0,2017,45,077,7.1,3.0,8.9,90.9,12.0,4.6,32.7,154800,715,5162.0,SC,2016-11-12T16:00:00.000Z,Fire,PINNACLE MOUNTAIN FIRE,2016-11-12T11:00:01.000Z,2016-12-20T23:59:00.000Z,0.0,0.0,0.0,3336432.89,0.0,227103.75,1500000.0,1500000.0,0.0,0.0,12.147814608151993
