year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2008,TEXAS,TX,HARDEMAN,48197,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1199.0,1595.0,20191203,TOTAL
2008,TEXAS,TX,HARDIN,48199,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16603.0,20702.0,20191203,TOTAL
2008,TEXAS,TX,HARRIS,48201,PRESIDENT,BARACK OBAMA,DEMOCRAT,590982.0,1171472.0,20191203,TOTAL
2008,TEXAS,TX,HARRISON,48203,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17103.0,26158.0,20191203,TOTAL
2008,TEXAS,TX,HARTLEY,48205,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1711.0,1985.0,20191203,TOTAL
2008,TEXAS,TX,HASKELL,48207,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1388.0,2116.0,20191203,TOTAL
2008,TEXAS,TX,HAYS,48209,PRESIDENT,JOHN MCCAIN,REPUBLICAN,29638.0,59052.0,20191203,TOTAL
2008,TEXAS,TX,HEMPHILL,48211,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1345.0,1570.0,20191203,TOTAL
2008,TEXAS,TX,HENDERSON,48213,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20857.0,28993.0,20191203,TOTAL
2008,TEXAS,TX,HIDALGO,48215,PRESIDENT,BARACK OBAMA,DEMOCRAT,90261.0,130784.0,20191203,TOTAL
2008,TEXAS,TX,HILL,48217,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9264.0,13188.0,20191203,TOTAL
2008,TEXAS,TX,HOCKLEY,48219,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5795.0,7645.0,20191203,TOTAL
2008,TEXAS,TX,HOOD,48221,PRESIDENT,JOHN MCCAIN,REPUBLICAN,17299.0,22596.0,20191203,TOTAL
2008,TEXAS,TX,HOPKINS,48223,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9299.0,12919.0,20191203,TOTAL
2008,TEXAS,TX,HOUSTON,48225,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5872.0,8624.0,20191203,TOTAL
2008,TEXAS,TX,HOWARD,48227,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7029.0,9689.0,20191203,TOTAL
2008,TEXAS,TX,HUDSPETH,48229,PRESIDENT,JOHN MCCAIN,REPUBLICAN,458.0,898.0,20191203,TOTAL
2008,TEXAS,TX,HUNT,48231,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20573.0,29524.0,20191203,TOTAL
2008,TEXAS,TX,HUTCHINSON,48233,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7361.0,8761.0,20191203,TOTAL
2008,TEXAS,TX,IRION,48235,PRESIDENT,JOHN MCCAIN,REPUBLICAN,644.0,817.0,20191203,TOTAL
2008,TEXAS,TX,JACK,48237,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2528.0,3023.0,20191203,TOTAL
2008,TEXAS,TX,JACKSON,48239,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3723.0,5057.0,20191203,TOTAL
2008,TEXAS,TX,JASPER,48241,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9022.0,12776.0,20191203,TOTAL
2008,TEXAS,TX,JEFF DAVIS,48243,PRESIDENT,JOHN MCCAIN,REPUBLICAN,749.0,1236.0,20191203,TOTAL
2008,TEXAS,TX,JEFFERSON,48245,PRESIDENT,BARACK OBAMA,DEMOCRAT,44888.0,88296.0,20191203,TOTAL
2008,TEXAS,TX,JIM HOGG,48247,PRESIDENT,BARACK OBAMA,DEMOCRAT,1336.0,1815.0,20191203,TOTAL
2008,TEXAS,TX,JIM WELLS,48249,PRESIDENT,BARACK OBAMA,DEMOCRAT,6706.0,11612.0,20191203,TOTAL
2008,TEXAS,TX,JOHNSON,48251,PRESIDENT,JOHN MCCAIN,REPUBLICAN,36685.0,50050.0,20191203,TOTAL
2008,TEXAS,TX,JONES,48253,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4203.0,5808.0,20191203,TOTAL
2008,TEXAS,TX,KARNES,48255,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2736.0,4527.0,20191203,TOTAL
2008,TEXAS,TX,KAUFMAN,48257,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23735.0,35145.0,20191203,TOTAL
2008,TEXAS,TX,KENDALL,48259,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12971.0,16746.0,20191203,TOTAL
2008,TEXAS,TX,KENEDY,48261,PRESIDENT,BARACK OBAMA,DEMOCRAT,108.0,202.0,20191203,TOTAL
2008,TEXAS,TX,KENT,48263,PRESIDENT,JOHN MCCAIN,REPUBLICAN,342.0,448.0,20191203,TOTAL
2008,TEXAS,TX,KERR,48265,PRESIDENT,JOHN MCCAIN,REPUBLICAN,16752.0,22556.0,20191203,TOTAL
2008,TEXAS,TX,KIMBLE,48267,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1487.0,1843.0,20191203,TOTAL
2008,TEXAS,TX,KING,48269,PRESIDENT,JOHN MCCAIN,REPUBLICAN,151.0,163.0,20191203,TOTAL
2008,TEXAS,TX,KINNEY,48271,PRESIDENT,JOHN MCCAIN,REPUBLICAN,907.0,1551.0,20191203,TOTAL
2008,TEXAS,TX,KLEBERG,48273,PRESIDENT,BARACK OBAMA,DEMOCRAT,5256.0,9876.0,20191203,TOTAL
2008,TEXAS,TX,KNOX,48275,PRESIDENT,JOHN MCCAIN,REPUBLICAN,986.0,1368.0,20191203,TOTAL
2008,TEXAS,TX,LAMAR,48277,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12952.0,18362.0,20191203,TOTAL
2008,TEXAS,TX,LAMB,48279,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3344.0,4525.0,20191203,TOTAL
2008,TEXAS,TX,LAMPASAS,48281,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5651.0,7634.0,20191203,TOTAL
2008,TEXAS,TX,LA SALLE,48283,PRESIDENT,BARACK OBAMA,DEMOCRAT,1052.0,1776.0,20191203,TOTAL
2008,TEXAS,TX,LAVACA,48285,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6293.0,8223.0,20191203,TOTAL
2008,TEXAS,TX,LEE,48287,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4312.0,6377.0,20191203,TOTAL
2008,TEXAS,TX,LEON,48289,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5566.0,7041.0,20191203,TOTAL
2008,TEXAS,TX,LIBERTY,48291,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15448.0,21626.0,20191203,TOTAL
2008,TEXAS,TX,LIMESTONE,48293,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5079.0,7652.0,20191203,TOTAL
2008,TEXAS,TX,LIPSCOMB,48295,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1093.0,1256.0,20191203,TOTAL
2008,TEXAS,TX,LIVE OAK,48297,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3095.0,4176.0,20191203,TOTAL
2008,TEXAS,TX,LLANO,48299,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7281.0,9629.0,20191203,TOTAL
2008,TEXAS,TX,LOVING,48301,PRESIDENT,JOHN MCCAIN,REPUBLICAN,67.0,79.0,20191203,TOTAL
2008,TEXAS,TX,LUBBOCK,48303,PRESIDENT,JOHN MCCAIN,REPUBLICAN,66304.0,97534.0,20191203,TOTAL
2008,TEXAS,TX,LYNN,48305,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1473.0,2116.0,20191203,TOTAL
2008,TEXAS,TX,MCCULLOCH,48307,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2263.0,3010.0,20191203,TOTAL
2008,TEXAS,TX,MCLENNAN,48309,PRESIDENT,JOHN MCCAIN,REPUBLICAN,49044.0,79674.0,20191203,TOTAL
2008,TEXAS,TX,MCMULLEN,48311,PRESIDENT,JOHN MCCAIN,REPUBLICAN,400.0,537.0,20191203,TOTAL
2008,TEXAS,TX,MADISON,48313,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2891.0,4074.0,20191203,TOTAL
2008,TEXAS,TX,MARION,48315,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2567.0,4252.0,20191203,TOTAL
2008,TEXAS,TX,MARTIN,48317,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1389.0,1715.0,20191203,TOTAL
2008,TEXAS,TX,MASON,48319,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1544.0,2121.0,20191203,TOTAL
2008,TEXAS,TX,MATAGORDA,48321,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7835.0,12373.0,20191203,TOTAL
2008,TEXAS,TX,MAVERICK,48323,PRESIDENT,BARACK OBAMA,DEMOCRAT,8554.0,10939.0,20191203,TOTAL
2008,TEXAS,TX,MEDINA,48325,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10480.0,15737.0,20191203,TOTAL
2008,TEXAS,TX,MENARD,48327,PRESIDENT,JOHN MCCAIN,REPUBLICAN,712.0,1018.0,20191203,TOTAL
2008,TEXAS,TX,MIDLAND,48329,PRESIDENT,JOHN MCCAIN,REPUBLICAN,36155.0,46216.0,20191203,TOTAL
2008,TEXAS,TX,MILAM,48331,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5217.0,8357.0,20191203,TOTAL
2008,TEXAS,TX,MILLS,48333,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1753.0,2177.0,20191203,TOTAL
2008,TEXAS,TX,MITCHELL,48335,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1815.0,2431.0,20191203,TOTAL
2008,TEXAS,TX,MONTAGUE,48337,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6245.0,7950.0,20191203,TOTAL
2008,TEXAS,TX,MONTGOMERY,48339,PRESIDENT,JOHN MCCAIN,REPUBLICAN,119884.0,157847.0,20191203,TOTAL
2008,TEXAS,TX,MOORE,48341,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4282.0,5437.0,20191203,TOTAL
2008,TEXAS,TX,MORRIS,48343,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3158.0,5248.0,20191203,TOTAL
2008,TEXAS,TX,MOTLEY,48345,PRESIDENT,JOHN MCCAIN,REPUBLICAN,522.0,594.0,20191203,TOTAL
2008,TEXAS,TX,NACOGDOCHES,48347,PRESIDENT,JOHN MCCAIN,REPUBLICAN,14828.0,23391.0,20191203,TOTAL
2008,TEXAS,TX,NAVARRO,48349,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10810.0,16321.0,20191203,TOTAL
2008,TEXAS,TX,NEWTON,48351,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3446.0,5260.0,20191203,TOTAL
2008,TEXAS,TX,NOLAN,48353,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3485.0,5063.0,20191203,TOTAL
2008,TEXAS,TX,NUECES,48355,PRESIDENT,JOHN MCCAIN,REPUBLICAN,52391.0,101230.0,20191203,TOTAL
2008,TEXAS,TX,OCHILTREE,48357,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2851.0,3109.0,20191203,TOTAL
2008,TEXAS,TX,OLDHAM,48359,PRESIDENT,JOHN MCCAIN,REPUBLICAN,813.0,920.0,20191203,TOTAL
2008,TEXAS,TX,ORANGE,48361,PRESIDENT,JOHN MCCAIN,REPUBLICAN,21509.0,29406.0,20191203,TOTAL
2008,TEXAS,TX,PALO PINTO,48363,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7264.0,9890.0,20191203,TOTAL
2008,TEXAS,TX,PANOLA,48365,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7582.0,10216.0,20191203,TOTAL
2008,TEXAS,TX,PARKER,48367,PRESIDENT,JOHN MCCAIN,REPUBLICAN,36974.0,47951.0,20191203,TOTAL
2008,TEXAS,TX,PARMER,48369,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2969.0,3713.0,20191203,TOTAL
2008,TEXAS,TX,PECOS,48371,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2480.0,4010.0,20191203,TOTAL
2008,TEXAS,TX,POLK,48373,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13731.0,20149.0,20191203,TOTAL
2008,TEXAS,TX,POTTER,48375,PRESIDENT,JOHN MCCAIN,REPUBLICAN,20761.0,30013.0,20191203,TOTAL
2008,TEXAS,TX,PRESIDIO,48377,PRESIDENT,BARACK OBAMA,DEMOCRAT,1252.0,1757.0,20191203,TOTAL
2008,TEXAS,TX,RAINS,48379,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3146.0,4236.0,20191203,TOTAL
2008,TEXAS,TX,RANDALL,48381,PRESIDENT,JOHN MCCAIN,REPUBLICAN,41948.0,51832.0,20191203,TOTAL
2008,TEXAS,TX,REAGAN,48383,PRESIDENT,JOHN MCCAIN,REPUBLICAN,795.0,994.0,20191203,TOTAL
2008,TEXAS,TX,REAL,48385,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1238.0,1628.0,20191203,TOTAL
2008,TEXAS,TX,RED RIVER,48387,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3461.0,5052.0,20191203,TOTAL
2008,TEXAS,TX,REEVES,48389,PRESIDENT,BARACK OBAMA,DEMOCRAT,1606.0,3077.0,20191203,TOTAL
2008,TEXAS,TX,REFUGIO,48391,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1855.0,3261.0,20191203,TOTAL
2008,TEXAS,TX,ROBERTS,48393,PRESIDENT,JOHN MCCAIN,REPUBLICAN,477.0,518.0,20191203,TOTAL
2008,TEXAS,TX,ROBERTSON,48395,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3980.0,6710.0,20191203,TOTAL
2008,TEXAS,TX,ROCKWALL,48397,PRESIDENT,JOHN MCCAIN,REPUBLICAN,23300.0,32066.0,20191203,TOTAL
2008,TEXAS,TX,RUNNELS,48399,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3118.0,3867.0,20191203,TOTAL
2008,TEXAS,TX,RUSK,48401,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13646.0,18722.0,20191203,TOTAL
2008,TEXAS,TX,SABINE,48403,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3749.0,4874.0,20191203,TOTAL
2008,TEXAS,TX,SAN AUGUSTINE,48405,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2342.0,3715.0,20191203,TOTAL
2008,TEXAS,TX,SAN JACINTO,48407,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6151.0,8958.0,20191203,TOTAL
2008,TEXAS,TX,SAN PATRICIO,48409,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12404.0,21396.0,20191203,TOTAL
2008,TEXAS,TX,SAN SABA,48411,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1941.0,2457.0,20191203,TOTAL
2008,TEXAS,TX,SCHLEICHER,48413,PRESIDENT,JOHN MCCAIN,REPUBLICAN,970.0,1304.0,20191203,TOTAL
2008,TEXAS,TX,SCURRY,48415,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4414.0,5569.0,20191203,TOTAL
2008,TEXAS,TX,SHACKELFORD,48417,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1284.0,1505.0,20191203,TOTAL
2008,TEXAS,TX,SHELBY,48419,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6630.0,9220.0,20191203,TOTAL
2008,TEXAS,TX,SHERMAN,48421,PRESIDENT,JOHN MCCAIN,REPUBLICAN,884.0,1020.0,20191203,TOTAL
2008,TEXAS,TX,SMITH,48423,PRESIDENT,JOHN MCCAIN,REPUBLICAN,55187.0,79561.0,20191203,TOTAL
2008,TEXAS,TX,SOMERVELL,48425,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2677.0,3533.0,20191203,TOTAL
2008,TEXAS,TX,STARR,48427,PRESIDENT,BARACK OBAMA,DEMOCRAT,8274.0,9792.0,20191203,TOTAL
2008,TEXAS,TX,STEPHENS,48429,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2869.0,3526.0,20191203,TOTAL
2008,TEXAS,TX,STERLING,48431,PRESIDENT,JOHN MCCAIN,REPUBLICAN,520.0,619.0,20191203,TOTAL
2008,TEXAS,TX,STONEWALL,48433,PRESIDENT,JOHN MCCAIN,REPUBLICAN,524.0,735.0,20191203,TOTAL
2008,TEXAS,TX,SUTTON,48435,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1189.0,1578.0,20191203,TOTAL
2008,TEXAS,TX,SWISHER,48437,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1683.0,2535.0,20191203,TOTAL
2008,TEXAS,TX,TARRANT,48439,PRESIDENT,JOHN MCCAIN,REPUBLICAN,348420.0,628553.0,20191203,TOTAL
2008,TEXAS,TX,TAYLOR,48441,PRESIDENT,JOHN MCCAIN,REPUBLICAN,34317.0,47439.0,20191203,TOTAL
2008,TEXAS,TX,TERRELL,48443,PRESIDENT,JOHN MCCAIN,REPUBLICAN,323.0,519.0,20191203,TOTAL
2008,TEXAS,TX,TERRY,48445,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2879.0,4280.0,20191203,TOTAL
2008,TEXAS,TX,THROCKMORTON,48447,PRESIDENT,JOHN MCCAIN,REPUBLICAN,671.0,838.0,20191203,TOTAL
2008,TEXAS,TX,TITUS,48449,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6028.0,9245.0,20191203,TOTAL
2008,TEXAS,TX,TOM GREEN,48451,PRESIDENT,JOHN MCCAIN,REPUBLICAN,27362.0,38861.0,20191203,TOTAL
2008,TEXAS,TX,TRAVIS,48453,PRESIDENT,BARACK OBAMA,DEMOCRAT,254017.0,397714.0,20191203,TOTAL
2008,TEXAS,TX,TRINITY,48455,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4095.0,6077.0,20191203,TOTAL
2008,TEXAS,TX,TYLER,48457,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5644.0,7910.0,20191203,TOTAL
2008,TEXAS,TX,UPSHUR,48459,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11222.0,15164.0,20191203,TOTAL
2008,TEXAS,TX,UPTON,48461,PRESIDENT,JOHN MCCAIN,REPUBLICAN,898.0,1197.0,20191203,TOTAL
2008,TEXAS,TX,UVALDE,48463,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4590.0,8766.0,20191203,TOTAL
2008,TEXAS,TX,VAL VERDE,48465,PRESIDENT,BARACK OBAMA,DEMOCRAT,6982.0,12820.0,20191203,TOTAL
2008,TEXAS,TX,VAN ZANDT,48467,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15734.0,20395.0,20191203,TOTAL
2008,TEXAS,TX,VICTORIA,48469,PRESIDENT,JOHN MCCAIN,REPUBLICAN,19878.0,29931.0,20191203,TOTAL
2008,TEXAS,TX,WALKER,48471,PRESIDENT,JOHN MCCAIN,REPUBLICAN,11623.0,19146.0,20191203,TOTAL
2008,TEXAS,TX,WALLER,48473,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8265.0,15508.0,20191203,TOTAL
2008,TEXAS,TX,WARD,48475,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2667.0,3602.0,20191203,TOTAL
2008,TEXAS,TX,WASHINGTON,48477,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10176.0,14377.0,20191203,TOTAL
2008,TEXAS,TX,WEBB,48479,PRESIDENT,BARACK OBAMA,DEMOCRAT,33452.0,46821.0,20191203,TOTAL
2008,TEXAS,TX,WHARTON,48481,PRESIDENT,JOHN MCCAIN,REPUBLICAN,9431.0,14418.0,20191203,TOTAL
2008,TEXAS,TX,WHEELER,48483,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1918.0,2245.0,20191203,TOTAL
2008,TEXAS,TX,WICHITA,48485,PRESIDENT,JOHN MCCAIN,REPUBLICAN,31731.0,45982.0,20191203,TOTAL
2008,TEXAS,TX,WILBARGER,48487,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3283.0,4509.0,20191203,TOTAL
2008,TEXAS,TX,WILLACY,48489,PRESIDENT,BARACK OBAMA,DEMOCRAT,3409.0,4903.0,20191203,TOTAL
2008,TEXAS,TX,WILLIAMSON,48491,PRESIDENT,JOHN MCCAIN,REPUBLICAN,88323.0,158403.0,20191203,TOTAL
2008,TEXAS,TX,WILSON,48493,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10904.0,16366.0,20191203,TOTAL
2008,TEXAS,TX,WINKLER,48495,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1529.0,2032.0,20191203,TOTAL
2008,TEXAS,TX,WISE,48497,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15973.0,20639.0,20191203,TOTAL
2008,TEXAS,TX,WOOD,48499,PRESIDENT,JOHN MCCAIN,REPUBLICAN,13658.0,17784.0,20191203,TOTAL
2008,TEXAS,TX,YOAKUM,48501,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1989.0,2458.0,20191203,TOTAL
2008,TEXAS,TX,YOUNG,48503,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5942.0,7305.0,20191203,TOTAL
2008,TEXAS,TX,ZAPATA,48505,PRESIDENT,BARACK OBAMA,DEMOCRAT,1939.0,2866.0,20191203,TOTAL
2008,TEXAS,TX,ZAVALA,48507,PRESIDENT,BARACK OBAMA,DEMOCRAT,3263.0,3876.0,20191203,TOTAL
2008,UTAH,UT,BEAVER,49001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1902.0,2509.0,20191203,TOTAL
2008,UTAH,UT,BOX ELDER,49003,PRESIDENT,JOHN MCCAIN,REPUBLICAN,15228.0,19058.0,20191203,TOTAL
2008,UTAH,UT,CACHE,49005,PRESIDENT,JOHN MCCAIN,REPUBLICAN,29127.0,41332.0,20191203,TOTAL
2008,UTAH,UT,CARBON,49007,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4091.0,7777.0,20191203,TOTAL
2008,UTAH,UT,DAGGETT,49009,PRESIDENT,JOHN MCCAIN,REPUBLICAN,297.0,439.0,20191203,TOTAL
2008,UTAH,UT,DAVIS,49011,PRESIDENT,JOHN MCCAIN,REPUBLICAN,77341.0,110902.0,20191203,TOTAL
2008,UTAH,UT,DUCHESNE,49013,PRESIDENT,JOHN MCCAIN,REPUBLICAN,4689.0,5744.0,20191203,TOTAL
2008,UTAH,UT,EMERY,49015,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3358.0,4448.0,20191203,TOTAL
2008,UTAH,UT,GARFIELD,49017,PRESIDENT,JOHN MCCAIN,REPUBLICAN,1710.0,2159.0,20191203,TOTAL
2008,UTAH,UT,GRAND,49019,PRESIDENT,BARACK OBAMA,DEMOCRAT,2067.0,4077.0,20191203,TOTAL
2008,UTAH,UT,IRON,49021,PRESIDENT,JOHN MCCAIN,REPUBLICAN,12518.0,16450.0,20191203,TOTAL
2008,UTAH,UT,JUAB,49023,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2683.0,3616.0,20191203,TOTAL
2008,UTAH,UT,KANE,49025,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2212.0,3154.0,20191203,TOTAL
2008,UTAH,UT,MILLARD,49027,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3653.0,4739.0,20191203,TOTAL
2008,UTAH,UT,MORGAN,49029,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3311.0,4161.0,20191203,TOTAL
2008,UTAH,UT,PIUTE,49031,PRESIDENT,JOHN MCCAIN,REPUBLICAN,635.0,798.0,20191203,TOTAL
2008,UTAH,UT,RICH,49033,PRESIDENT,JOHN MCCAIN,REPUBLICAN,831.0,1006.0,20191203,TOTAL
2008,UTAH,UT,SALT LAKE,49035,PRESIDENT,BARACK OBAMA,DEMOCRAT,176988.0,363749.0,20191203,TOTAL
2008,UTAH,UT,SAN JUAN,49037,PRESIDENT,JOHN MCCAIN,REPUBLICAN,2638.0,5130.0,20191203,TOTAL
2008,UTAH,UT,SANPETE,49039,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6664.0,8771.0,20191203,TOTAL
2008,UTAH,UT,SEVIER,49041,PRESIDENT,JOHN MCCAIN,REPUBLICAN,6394.0,8007.0,20191203,TOTAL
2008,UTAH,UT,SUMMIT,49043,PRESIDENT,BARACK OBAMA,DEMOCRAT,9532.0,16809.0,20191203,TOTAL
2008,UTAH,UT,TOOELE,49045,PRESIDENT,JOHN MCCAIN,REPUBLICAN,10998.0,17337.0,20191203,TOTAL
2008,UTAH,UT,UINTAH,49047,PRESIDENT,JOHN MCCAIN,REPUBLICAN,8441.0,10151.0,20191203,TOTAL
2008,UTAH,UT,UTAH,49049,PRESIDENT,JOHN MCCAIN,REPUBLICAN,122224.0,157279.0,20191203,TOTAL
2008,UTAH,UT,WASATCH,49051,PRESIDENT,JOHN MCCAIN,REPUBLICAN,5430.0,8531.0,20191203,TOTAL
2008,UTAH,UT,WASHINGTON,49053,PRESIDENT,JOHN MCCAIN,REPUBLICAN,37311.0,49529.0,20191203,TOTAL
2008,UTAH,UT,WAYNE,49055,PRESIDENT,JOHN MCCAIN,REPUBLICAN,940.0,1314.0,20191203,TOTAL
2008,UTAH,UT,WEBER,49057,PRESIDENT,JOHN MCCAIN,REPUBLICAN,45885.0,73394.0,20191203,TOTAL
2008,VERMONT,VT,ADDISON,50001,PRESIDENT,BARACK OBAMA,DEMOCRAT,13202.0,19238.0,20191203,TOTAL
2008,VERMONT,VT,BENNINGTON,50003,PRESIDENT,BARACK OBAMA,DEMOCRAT,12524.0,19129.0,20191203,TOTAL
2008,VERMONT,VT,CALEDONIA,50005,PRESIDENT,BARACK OBAMA,DEMOCRAT,8900.0,14728.0,20191203,TOTAL
2008,VERMONT,VT,CHITTENDEN,50007,PRESIDENT,BARACK OBAMA,DEMOCRAT,59611.0,83440.0,20191203,TOTAL
2008,VERMONT,VT,ESSEX,50009,PRESIDENT,BARACK OBAMA,DEMOCRAT,1733.0,3101.0,20191203,TOTAL
2008,VERMONT,VT,FRANKLIN,50011,PRESIDENT,BARACK OBAMA,DEMOCRAT,13179.0,21460.0,20191203,TOTAL
2008,VERMONT,VT,GRAND ISLE,50013,PRESIDENT,BARACK OBAMA,DEMOCRAT,2694.0,4269.0,20191203,TOTAL
2008,VERMONT,VT,LAMOILLE,50015,PRESIDENT,BARACK OBAMA,DEMOCRAT,8914.0,12668.0,20191203,TOTAL
2008,VERMONT,VT,ORANGE,50017,PRESIDENT,BARACK OBAMA,DEMOCRAT,9799.0,15179.0,20191203,TOTAL
2008,VERMONT,VT,ORLEANS,50019,PRESIDENT,BARACK OBAMA,DEMOCRAT,7998.0,12771.0,20191203,TOTAL
2008,VERMONT,VT,RUTLAND,50021,PRESIDENT,BARACK OBAMA,DEMOCRAT,19355.0,31617.0,20191203,TOTAL
2008,VERMONT,VT,WASHINGTON,50023,PRESIDENT,BARACK OBAMA,DEMOCRAT,22324.0,32200.0,20191203,TOTAL
2008,VERMONT,VT,WINDHAM,50025,PRESIDENT,BARACK OBAMA,DEMOCRAT,17585.0,24081.0,20191203,TOTAL
2008,VERMONT,VT,WINDSOR,50027,PRESIDENT,BARACK OBAMA,DEMOCRAT,21444.0,31165.0,20191203,TOTAL
2008,VIRGINIA,VA,ACCOMACK,51001,PRESIDENT,JOHN MCCAIN,REPUBLICAN,7833.0,15623.0,20191203,TOTAL
2008,VIRGINIA,VA,ALBEMARLE,51003,PRESIDENT,BARACK OBAMA,DEMOCRAT,29792.0,50984.0,20191203,TOTAL
2008,VIRGINIA,VA,ALLEGHANY,51005,PRESIDENT,JOHN MCCAIN,REPUBLICAN,3715.0,7369.0,20191203,TOTAL
